GBManhattanDistances FeatureIds
2 1
1 1
0 1
0 49
1 49
1 49
0 49
0 49
0 49
0 49
0 30
1 30
1 30
0 30
0 14
1 14
2 14
2 14
1 14
1 14
0 14
0 14
0 8
1 8
2 8
3 8
2 8
1 8
0 8
0 17
1 17
1 17
1 17
1 17
0 17
0 32
1 32
2 32
3 32
2 32
1 32
0 32
0 48
1 48
2 48
3 48
3 48
3 48
2 48
1 48
0 48
0 42
0 42
0 42
0 42
0 42
0 42
4 1
4 1
3 1
2 1
1 1
0 1
0 49
0 49
0 49
0 49
0 49
0 49
0 49
0 30
1 30
1 30
0 30
0 14
1 14
2 14
2 14
1 14
1 14
1 14
0 14
0 8
1 8
2 8
3 8
2 8
1 8
0 8
0 17
1 17
1 17
1 17
1 17
1 17
0 17
0 32
1 32
2 32
2 32
1 32
0 32
0 48
1 48
2 48
3 48
3 48
3 48
3 48
2 48
1 48
0 48
0 42
0 42
0 42
0 42
0 42
3 1
3 1
3 1
2 1
1 1
0 1
0 49
1 49
2 49
1 49
1 49
1 49
0 49
0 30
1 30
2 30
1 30
0 30
0 14
1 14
1 14
0 14
0 14
0 9
0 9
0 9
0 8
1 8
2 8
2 8
1 8
1 8
0 8
0 17
0 17
0 17
0 17
0 17
0 32
1 32
2 32
3 32
2 32
1 32
0 32
0 48
1 48
2 48
2 48
2 48
2 48
1 48
0 48
0 42
1 42
1 42
1 42
1 42
1 42
1 42
3 1
3 1
3 1
2 1
1 1
0 1
0 49
1 49
1 49
1 49
1 49
1 49
0 49
0 30
1 30
2 30
1 30
0 30
0 14
1 14
1 14
0 14
0 14
0 14
0 9
0 9
0 8
1 8
2 8
2 8
1 8
1 8
0 8
0 17
0 17
0 17
0 17
0 17
0 17
0 32
1 32
2 32
2 32
1 32
0 32
0 48
1 48
2 48
2 48
2 48
2 48
2 48
1 48
0 48
0 42
1 42
1 42
1 42
1 42
1 42
2 1
2 1
2 1
2 1
1 1
0 1
0 49
1 49
2 49
2 49
2 49
1 49
0 49
0 30
1 30
2 30
2 30
1 30
0 30
0 14
0 14
0 9
0 9
1 9
1 9
0 9
0 8
1 8
1 8
1 8
0 8
0 8
0 18
0 18
0 35
0 35
0 35
0 35
0 35
0 32
1 32
2 32
1 32
0 32
0 48
1 48
1 48
1 48
1 48
1 48
1 48
1 48
0 48
0 42
1 42
2 42
2 42
2 42
2 42
2 42
2 1
2 1
2 1
2 1
1 1
0 1
0 49
1 49
2 49
2 49
2 49
1 49
0 49
0 30
1 30
2 30
2 30
1 30
0 30
0 14
0 14
0 9
0 9
0 9
1 9
0 9
0 8
1 8
1 8
1 8
0 8
0 8
0 18
0 18
0 35
0 35
0 35
0 35
0 35
0 32
1 32
2 32
1 32
0 32
0 48
1 48
1 48
1 48
1 48
1 48
1 48
1 48
0 48
0 42
1 42
2 42
2 42
2 42
2 42
2 42
1 1
1 1
1 1
1 1
1 1
0 1
0 49
1 49
2 49
2 49
2 49
1 49
0 49
0 30
1 30
2 30
3 30
2 30
1 30
0 30
0 9
1 9
1 9
2 9
2 9
1 9
0 9
0 8
0 8
0 8
0 18
0 18
1 18
0 18
0 35
1 35
1 35
1 35
1 35
0 35
0 32
1 32
1 32
0 32
0 48
0 48
0 48
0 48
0 48
0 48
0 48
0 48
0 42
1 42
2 42
3 42
3 42
3 42
3 42
3 42
1 1
1 1
1 1
1 1
1 1
0 1
0 49
1 49
2 49
2 49
2 49
1 49
0 49
0 30
1 30
2 30
3 30
2 30
1 30
0 30
0 9
1 9
1 9
1 9
2 9
1 9
0 9
0 8
0 8
0 8
0 18
0 18
1 18
0 18
0 35
1 35
1 35
1 35
1 35
0 35
0 32
1 32
1 32
0 32
0 48
0 48
0 48
0 48
0 48
0 48
0 48
0 48
0 42
1 42
2 42
3 42
3 42
3 42
3 42
3 42
0 1
0 1
0 1
0 1
1 1
0 1
0 49
1 49
1 49
1 49
1 49
0 49
0 30
1 30
2 30
3 30
3 30
2 30
1 30
0 30
0 9
1 9
2 9
3 9
3 9
2 9
1 9
0 9
0 18
0 18
1 18
1 18
1 18
0 18
0 35
1 35
2 35
2 35
2 35
1 35
0 35
0 32
0 32
0 32
0 10
0 10
0 10
0 10
0 10
0 10
0 10
0 10
0 42
1 42
2 42
3 42
4 42
4 42
4 42
4 42
0 1
0 1
0 1
0 1
1 1
0 1
0 49
1 49
1 49
1 49
1 49
0 49
0 30
1 30
2 30
3 30
3 30
2 30
1 30
0 30
0 9
1 9
2 9
2 9
3 9
2 9
1 9
0 9
0 18
0 18
1 18
1 18
1 18
0 18
0 35
1 35
2 35
2 35
2 35
1 35
0 35
0 32
0 32
0 10
0 10
0 10
0 10
0 10
0 10
0 10
0 10
0 10
0 42
1 42
2 42
3 42
4 42
4 42
4 42
4 42
0 23
0 23
0 23
0 23
0 1
0 1
0 49
0 49
0 49
0 49
0 49
0 49
0 30
1 30
2 30
3 30
3 30
2 30
1 30
0 30
0 9
1 9
2 9
3 9
3 9
2 9
1 9
0 9
0 18
1 18
2 18
2 18
1 18
0 18
0 35
1 35
2 35
3 35
3 35
2 35
1 35
0 35
0 10
0 10
1 10
1 10
1 10
1 10
1 10
1 10
1 10
0 10
0 42
1 42
2 42
3 42
4 42
5 42
5 42
5 42
0 23
0 23
0 23
0 23
0 1
0 1
0 49
0 49
0 49
0 49
0 49
0 49
0 30
1 30
2 30
3 30
3 30
2 30
1 30
0 30
0 9
1 9
2 9
3 9
3 9
2 9
1 9
0 9
0 18
1 18
2 18
2 18
1 18
0 18
0 35
1 35
2 35
3 35
3 35
2 35
1 35
0 35
0 10
1 10
1 10
1 10
1 10
1 10
1 10
1 10
1 10
0 10
0 42
1 42
2 42
3 42
4 42
5 42
5 42
5 42
1 23
1 23
1 23
1 23
0 23
0 23
0 16
0 16
0 16
0 16
0 16
0 16
0 30
1 30
2 30
3 30
3 30
2 30
1 30
0 30
0 9
1 9
2 9
3 9
2 9
1 9
0 9
0 18
1 18
2 18
3 18
2 18
1 18
0 18
0 35
1 35
2 35
3 35
2 35
1 35
0 35
0 35
0 10
1 10
2 10
2 10
2 10
2 10
2 10
2 10
1 10
0 10
0 42
1 42
2 42
3 42
4 42
5 42
6 42
6 42
1 23
1 23
1 23
1 23
0 23
0 23
0 16
0 16
0 16
0 16
0 16
0 16
0 30
1 30
2 30
3 30
2 30
1 30
0 30
0 9
1 9
2 9
3 9
3 9
2 9
1 9
0 9
0 18
1 18
2 18
3 18
2 18
1 18
0 18
0 35
1 35
2 35
3 35
2 35
1 35
1 35
0 35
0 10
1 10
2 10
2 10
2 10
2 10
2 10
2 10
1 10
0 10
0 42
1 42
2 42
3 42
4 42
5 42
6 42
6 42
2 23
2 23
2 23
2 23
1 23
0 23
0 16
1 16
1 16
1 16
1 16
1 16
0 16
0 30
1 30
2 30
2 30
1 30
0 30
0 9
1 9
2 9
3 9
3 9
2 9
1 9
0 9
0 18
1 18
2 18
3 18
3 18
2 18
1 18
0 18
0 35
1 35
2 35
1 35
0 35
0 41
0 10
1 10
2 10
3 10
3 10
3 10
3 10
3 10
2 10
1 10
0 10
0 42
1 42
2 42
3 42
4 42
5 42
5 42
5 42
2 23
2 23
2 23
2 23
1 23
0 23
0 16
1 16
1 16
1 16
1 16
1 16
0 16
0 30
1 30
2 30
2 30
1 30
0 30
0 9
1 9
2 9
3 9
3 9
2 9
1 9
0 9
0 18
1 18
2 18
3 18
3 18
2 18
1 18
0 18
0 35
1 35
2 35
1 35
0 35
0 35
0 10
1 10
2 10
3 10
3 10
3 10
3 10
3 10
2 10
1 10
0 10
0 42
1 42
2 42
3 42
4 42
5 42
5 42
5 42
3 23
3 23
2 23
1 23
0 23
0 16
1 16
2 16
2 16
2 16
2 16
2 16
1 16
0 16
0 30
1 30
2 30
1 30
0 30
0 9
1 9
2 9
3 9
2 9
1 9
0 9
0 18
1 18
2 18
3 18
4 18
3 18
2 18
1 18
0 18
0 35
1 35
1 35
0 35
0 41
1 41
0 41
0 10
1 10
2 10
3 10
3 10
3 10
3 10
2 10
1 10
0 10
0 42
1 42
2 42
3 42
4 42
4 42
4 42
4 42
3 23
3 23
2 23
1 23
0 23
0 16
1 16
2 16
2 16
2 16
2 16
2 16
1 16
0 16
0 30
1 30
2 30
1 30
0 30
0 9
1 9
2 9
3 9
2 9
1 9
0 9
0 18
1 18
2 18
3 18
4 18
3 18
2 18
1 18
0 18
0 35
1 35
1 35
0 35
0 41
0 41
0 41
0 10
1 10
2 10
3 10
3 10
3 10
3 10
2 10
1 10
0 10
0 42
1 42
2 42
3 42
4 42
4 42
4 42
4 42
4 23
3 23
2 23
1 23
0 23
0 16
1 16
2 16
3 16
3 16
3 16
3 16
2 16
1 16
0 16
0 30
1 30
1 30
0 30
0 9
1 9
2 9
2 9
2 9
1 9
0 9
0 18
1 18
2 18
3 18
3 18
3 18
3 18
2 18
1 18
0 18
0 35
0 35
0 41
1 41
2 41
1 41
0 41
0 10
1 10
2 10
2 10
2 10
2 10
1 10
1 10
0 10
0 42
1 42
2 42
3 42
3 42
3 42
3 42
3 42
4 23
3 23
2 23
1 23
0 23
0 16
1 16
2 16
3 16
3 16
3 16
3 16
2 16
1 16
0 16
0 30
1 30
1 30
0 30
0 9
1 9
2 9
2 9
2 9
1 9
0 9
0 18
1 18
2 18
3 18
3 18
3 18
3 18
2 18
1 18
0 18
0 35
0 35
0 41
1 41
1 41
1 41
0 41
0 10
1 10
2 10
2 10
2 10
2 10
1 10
1 10
0 10
0 42
1 42
2 42
3 42
4 42
3 42
3 42
3 42
3 23
2 23
1 23
0 23
0 16
1 16
2 16
3 16
4 16
4 16
4 16
4 16
3 16
2 16
1 16
0 16
0 30
0 30
0 30
0 9
1 9
2 9
1 9
1 9
0 9
0 18
0 18
1 18
1 18
2 18
2 18
2 18
2 18
2 18
1 18
0 18
0 41
0 41
1 41
2 41
3 41
2 41
1 41
0 41
0 10
1 10
1 10
1 10
1 10
0 10
0 10
0 10
0 42
1 42
2 42
3 42
2 42
2 42
2 42
2 42
3 23
2 23
1 23
0 23
0 16
1 16
2 16
3 16
4 16
4 16
4 16
4 16
3 16
2 16
1 16
0 16
0 30
0 30
0 30
0 9
1 9
2 9
1 9
1 9
0 9
0 18
0 18
1 18
1 18
2 18
2 18
2 18
2 18
2 18
1 18
0 18
0 41
0 41
1 41
2 41
2 41
2 41
1 41
0 41
0 10
1 10
1 10
1 10
1 10
0 10
0 10
0 10
0 42
1 42
2 42
3 42
3 42
2 42
2 42
2 42
3 23
2 23
1 23
0 23
0 16
1 16
2 16
3 16
4 16
5 16
5 16
5 16
4 16
3 16
2 16
1 16
0 16
0 16
0 16
0 9
1 9
1 9
0 9
0 9
0 44
0 44
0 44
0 18
0 18
1 18
1 18
1 18
1 18
1 18
0 18
0 41
1 41
1 41
2 41
3 41
4 41
3 41
2 41
1 41
0 41
0 10
0 10
0 10
0 10
0 20
0 20
0 20
0 20
0 42
1 42
2 42
1 42
1 42
1 42
1 42
3 23
2 23
1 23
0 23
0 16
1 16
2 16
3 16
4 16
5 16
5 16
5 16
4 16
3 16
2 16
1 16
0 16
0 16
0 16
0 9
1 9
1 9
0 9
0 9
0 44
0 44
0 44
0 18
0 18
1 18
1 18
1 18
1 18
1 18
0 18
0 41
1 41
1 41
2 41
3 41
3 41
3 41
2 41
1 41
0 41
0 10
0 10
0 10
0 10
0 20
0 20
0 20
0 20
0 42
1 42
2 42
2 42
1 42
1 42
1 42
3 23
2 23
1 23
0 23
0 16
1 16
2 16
3 16
4 16
5 16
6 16
6 16
5 16
4 16
3 16
2 16
1 16
1 16
0 16
0 3
0 9
0 9
0 44
0 44
1 44
1 44
1 44
0 44
0 44
0 18
0 18
0 18
0 18
0 18
0 18
0 41
1 41
2 41
3 41
4 41
5 41
4 41
3 41
2 41
1 41
0 41
0 20
0 20
0 20
1 20
1 20
1 20
1 20
0 20
0 42
1 42
0 42
0 42
0 42
0 42
3 23
2 23
1 23
0 23
0 16
1 16
2 16
3 16
4 16
5 16
6 16
6 16
5 16
4 16
3 16
2 16
1 16
1 16
0 16
0 3
0 9
0 9
0 44
0 44
1 44
1 44
1 44
0 44
0 44
0 18
0 18
0 18
0 18
0 18
0 18
0 41
1 41
2 41
3 41
4 41
4 41
4 41
3 41
2 41
1 41
0 41
0 20
0 20
0 20
1 20
1 20
1 20
1 20
0 20
0 42
1 42
1 42
0 42
0 42
0 42
3 23
2 23
1 23
0 23
0 16
1 16
2 16
3 16
4 16
5 16
5 16
5 16
5 16
4 16
3 16
2 16
1 16
0 16
0 3
1 3
0 3
0 44
1 44
1 44
2 44
2 44
2 44
1 44
1 44
0 44
0 44
0 44
0 44
0 15
0 15
0 41
1 41
2 41
3 41
4 41
5 41
4 41
3 41
2 41
1 41
0 41
0 20
1 20
1 20
2 20
2 20
2 20
2 20
1 20
0 20
0 42
0 51
0 51
0 51
0 51
3 23
2 23
1 23
0 23
0 16
1 16
2 16
3 16
4 16
5 16
5 16
5 16
5 16
4 16
3 16
2 16
1 16
0 16
0 3
1 3
0 3
0 44
1 44
1 44
2 44
2 44
2 44
1 44
1 44
0 44
0 44
0 44
0 44
0 15
0 15
0 41
1 41
2 41
3 41
4 41
5 41
4 41
3 41
2 41
1 41
0 41
0 20
1 20
1 20
2 20
2 20
2 20
2 20
1 20
0 20
0 42
0 42
0 51
0 51
0 51
2 23
2 23
1 23
0 23
0 16
1 16
2 16
3 16
3 16
4 16
4 16
4 16
4 16
3 16
2 16
1 16
0 16
0 3
1 3
1 3
0 3
0 44
1 44
2 44
3 44
3 44
3 44
2 44
2 44
1 44
1 44
1 44
0 44
0 15
1 15
0 15
0 41
1 41
2 41
3 41
4 41
4 41
3 41
2 41
1 41
0 41
0 20
1 20
2 20
2 20
3 20
3 20
2 20
1 20
0 20
0 51
1 51
1 51
1 51
1 51
2 23
2 23
1 23
0 23
0 16
1 16
2 16
3 16
3 16
4 16
4 16
4 16
4 16
3 16
2 16
1 16
0 16
0 3
1 3
1 3
0 3
0 44
1 44
2 44
3 44
3 44
3 44
2 44
2 44
1 44
1 44
1 44
0 44
0 15
1 15
0 15
0 41
1 41
2 41
3 41
4 41
3 41
2 41
2 41
1 41
0 41
0 20
1 20
2 20
2 20
3 20
3 20
2 20
1 20
0 20
0 51
0 51
1 51
1 51
1 51
1 23
1 23
0 23
0 23
0 16
0 16
1 16
2 16
2 16
3 16
3 16
3 16
3 16
2 16
1 16
0 16
0 3
1 3
2 3
2 3
1 3
0 3
0 44
1 44
2 44
3 44
4 44
3 44
3 44
2 44
2 44
1 44
0 44
0 15
1 15
1 15
0 15
0 41
1 41
2 41
3 41
3 41
2 41
1 41
0 41
0 50
0 50
0 20
1 20
1 20
2 20
2 20
1 20
0 20
0 51
1 51
2 51
2 51
2 51
2 51
1 23
1 23
0 23
0 23
0 16
0 16
1 16
2 16
2 16
3 16
3 16
3 16
3 16
2 16
1 16
0 16
0 3
1 3
2 3
2 3
1 3
0 3
0 44
1 44
2 44
3 44
3 44
3 44
3 44
2 44
2 44
1 44
0 44
0 15
1 15
1 15
0 15
0 41
1 41
2 41
3 41
2 41
1 41
1 41
0 41
0 50
0 50
0 20
1 20
1 20
2 20
2 20
1 20
0 20
0 51
1 51
1 51
2 51
2 51
2 51
0 23
0 23
0 39
0 39
0 39
0 39
0 16
1 16
1 16
2 16
2 16
2 16
2 16
1 16
0 16
0 3
1 3
2 3
3 3
3 3
2 3
1 3
0 3
0 44
1 44
2 44
3 44
2 44
2 44
2 44
2 44
1 44
0 44
0 15
1 15
2 15
1 15
0 15
0 41
1 41
2 41
2 41
1 41
0 41
0 50
1 50
1 50
0 50
0 20
0 20
1 20
1 20
0 20
0 51
1 51
2 51
3 51
3 51
3 51
3 51
0 23
0 23
0 39
0 39
0 39
0 39
0 16
1 16
1 16
2 16
2 16
2 16
2 16
1 16
0 16
0 3
1 3
2 3
3 3
3 3
2 3
1 3
0 3
0 44
1 44
2 44
2 44
2 44
2 44
2 44
2 44
1 44
0 44
0 15
1 15
2 15
1 15
0 15
0 41
1 41
2 41
1 41
0 41
0 41
0 50
1 50
1 50
0 50
0 20
0 20
1 20
2 20
1 20
0 20
0 51
1 51
2 51
3 51
3 51
3 51
0 39
0 39
1 39
1 39
1 39
1 39
0 39
0 16
0 16
1 16
1 16
1 16
1 16
0 16
0 3
1 3
2 3
3 3
4 3
3 3
2 3
1 3
0 3
0 44
1 44
2 44
2 44
1 44
1 44
1 44
1 44
0 44
0 15
1 15
2 15
3 15
2 15
1 15
0 15
0 41
1 41
1 41
0 41
0 50
1 50
2 50
2 50
1 50
0 50
0 50
0 20
0 20
0 20
0 51
1 51
2 51
3 51
4 51
4 51
4 51
0 39
0 39
1 39
1 39
1 39
1 39
0 39
0 16
0 16
1 16
1 16
1 16
1 16
0 16
0 3
1 3
2 3
3 3
4 3
3 3
2 3
1 3
0 3
0 44
1 44
1 44
1 44
1 44
1 44
1 44
1 44
0 44
0 15
1 15
2 15
3 15
2 15
1 15
0 15
0 41
1 41
0 41
0 50
0 50
1 50
2 50
2 50
1 50
0 50
0 50
0 20
1 20
0 20
0 51
1 51
2 51
3 51
4 51
4 51
4 51
1 39
1 39
2 39
2 39
2 39
2 39
1 39
0 39
0 39
0 16
0 16
0 16
0 16
0 3
1 3
2 3
3 3
4 3
5 3
4 3
3 3
2 3
1 3
0 3
0 44
1 44
1 44
0 44
0 44
0 44
0 44
0 44
0 15
1 15
2 15
3 15
2 15
1 15
0 15
0 41
1 41
0 41
0 50
1 50
2 50
3 50
3 50
2 50
1 50
1 50
0 50
0 50
0 50
0 51
1 51
2 51
3 51
4 51
5 51
5 51
1 39
1 39
2 39
2 39
2 39
2 39
1 39
0 39
0 39
0 16
0 16
0 16
0 16
0 3
1 3
2 3
3 3
4 3
5 3
4 3
3 3
2 3
1 3
0 3
0 44
0 44
0 44
0 44
0 44
0 44
0 44
0 44
0 15
1 15
2 15
3 15
2 15
1 15
0 15
0 41
1 41
0 41
0 50
1 50
2 50
3 50
3 50
2 50
1 50
1 50
0 50
0 20
0 20
0 51
1 51
2 51
3 51
4 51
5 51
5 51
2 39
2 39
3 39
3 39
3 39
3 39
2 39
1 39
1 39
0 39
0 27
0 27
0 27
0 3
1 3
2 3
3 3
4 3
5 3
4 3
3 3
2 3
1 3
0 3
0 44
0 44
0 44
0 24
0 24
0 24
0 24
0 24
0 15
1 15
2 15
2 15
2 15
1 15
1 15
0 15
0 41
0 50
1 50
2 50
3 50
4 50
4 50
3 50
2 50
2 50
1 50
1 50
0 50
0 51
1 51
2 51
3 51
4 51
4 51
4 51
2 39
2 39
3 39
3 39
3 39
3 39
2 39
1 39
1 39
0 39
0 27
0 27
0 27
0 3
1 3
2 3
3 3
4 3
5 3
5 3
4 3
3 3
2 3
1 3
0 3
0 24
0 24
0 24
0 24
0 24
0 24
0 24
0 15
1 15
2 15
2 15
2 15
1 15
1 15
0 15
0 41
0 50
1 50
2 50
3 50
4 50
4 50
3 50
2 50
2 50
1 50
0 50
0 50
0 51
1 51
2 51
3 51
4 51
4 51
4 51
3 39
3 39
4 39
4 39
4 39
4 39
3 39
2 39
1 39
0 39
0 27
1 27
1 27
0 27
0 3
1 3
2 3
3 3
4 3
5 3
4 3
3 3
2 3
1 3
0 3
0 24
0 24
1 24
1 24
1 24
1 24
0 24
0 15
1 15
2 15
1 15
1 15
0 15
0 15
0 15
0 29
0 50
1 50
2 50
3 50
4 50
5 50
4 50
3 50
2 50
1 50
0 50
0 50
0 51
1 51
2 51
3 51
3 51
3 51
3 51
3 39
3 39
4 39
4 39
4 39
4 39
3 39
2 39
1 39
0 39
0 27
1 27
0 27
0 3
0 3
1 3
2 3
3 3
4 3
5 3
4 3
3 3
2 3
1 3
0 3
0 24
1 24
1 24
1 24
1 24
1 24
0 24
0 15
1 15
2 15
1 15
1 15
0 15
0 15
0 15
0 29
0 50
1 50
2 50
3 50
4 50
5 50
4 50
3 50
2 50
1 50
0 50
0 50
0 51
1 51
2 51
3 51
3 51
3 51
3 51
4 39
4 39
5 39
5 39
5 39
4 39
3 39
2 39
1 39
0 39
0 27
1 27
2 27
1 27
0 27
0 3
1 3
2 3
3 3
4 3
3 3
2 3
1 3
0 3
0 24
1 24
1 24
2 24
2 24
2 24
2 24
1 24
0 24
0 15
1 15
0 15
0 15
0 29
0 29
0 29
1 29
0 29
0 50
1 50
2 50
3 50
4 50
3 50
2 50
1 50
0 50
0 45
0 45
0 51
1 51
2 51
2 51
2 51
2 51
2 51
4 39
4 39
5 39
5 39
5 39
4 39
3 39
2 39
1 39
0 39
0 27
1 27
1 27
0 27
0 27
0 3
1 3
2 3
3 3
4 3
3 3
2 3
1 3
0 3
0 24
1 24
2 24
2 24
2 24
2 24
2 24
1 24
0 24
0 15
1 15
0 15
0 15
0 29
0 29
0 29
1 29
0 29
0 50
1 50
2 50
3 50
4 50
3 50
2 50
1 50
0 50
0 45
0 45
0 51
1 51
2 51
2 51
2 51
2 51
2 51
5 39
5 39
6 39
6 39
5 39
4 39
3 39
2 39
1 39
0 39
0 27
1 27
2 27
2 27
1 27
0 27
0 3
1 3
2 3
3 3
3 3
2 3
1 3
0 3
0 24
1 24
2 24
3 24
3 24
3 24
2 24
1 24
0 24
0 15
0 15
0 29
0 29
1 29
1 29
1 29
2 29
1 29
0 29
0 50
1 50
2 50
3 50
2 50
1 50
0 50
0 45
1 45
1 45
0 45
0 51
1 51
1 51
1 51
1 51
1 51
5 39
5 39
6 39
6 39
5 39
4 39
3 39
2 39
1 39
0 39
0 27
1 27
2 27
1 27
1 27
0 27
0 3
1 3
2 3
3 3
3 3
2 3
1 3
0 3
0 24
1 24
2 24
3 24
3 24
3 24
2 24
1 24
0 24
0 15
0 15
0 29
0 29
1 29
1 29
1 29
2 29
1 29
0 29
0 50
1 50
2 50
3 50
2 50
1 50
0 50
0 45
1 45
1 45
0 45
0 51
1 51
1 51
1 51
1 51
1 51
6 39
6 39
7 39
6 39
5 39
4 39
3 39
2 39
1 39
0 39
0 27
1 27
2 27
2 27
1 27
0 27
0 3
0 3
1 3
2 3
3 3
2 3
1 3
0 3
0 24
1 24
2 24
3 24
4 24
4 24
3 24
2 24
1 24
0 24
0 29
1 29
1 29
2 29
2 29
2 29
3 29
2 29
1 29
0 29
0 50
1 50
2 50
1 50
0 50
0 45
1 45
2 45
2 45
1 45
0 45
0 51
0 51
0 51
0 51
0 51
6 39
6 39
7 39
6 39
5 39
4 39
3 39
2 39
1 39
0 39
0 27
1 27
2 27
2 27
1 27
0 27
0 3
0 3
1 3
2 3
2 3
1 3
0 3
0 24
1 24
2 24
3 24
4 24
4 24
4 24
3 24
2 24
1 24
0 24
0 29
1 29
1 29
2 29
2 29
2 29
2 29
1 29
0 29
0 50
1 50
2 50
2 50
1 50
0 50
0 45
1 45
2 45
2 45
1 45
0 45
0 51
0 51
0 51
0 51
0 51
7 39
7 39
6 39
5 39
4 39
3 39
2 39
1 39
0 39
0 27
1 27
2 27
3 27
3 27
2 27
1 27
0 27
0 27
0 3
1 3
2 3
1 3
0 3
0 24
1 24
2 24
3 24
4 24
5 24
4 24
3 24
2 24
1 24
0 24
0 29
1 29
2 29
3 29
3 29
3 29
3 29
2 29
1 29
0 29
0 50
1 50
1 50
0 50
0 45
1 45
2 45
3 45
2 45
1 45
0 45
0 13
0 13
0 13
0 13
0 13
7 39
7 39
6 39
5 39
4 39
3 39
2 39
1 39
0 39
0 27
1 27
2 27
3 27
3 27
2 27
1 27
0 27
0 27
0 3
1 3
2 3
1 3
0 3
0 24
1 24
2 24
3 24
4 24
5 24
4 24
3 24
2 24
1 24
0 24
0 29
1 29
2 29
3 29
3 29
3 29
3 29
2 29
1 29
0 29
0 50
1 50
2 50
1 50
0 50
0 45
1 45
2 45
2 45
1 45
0 45
0 13
0 13
0 13
0 13
0 13
7 39
6 39
5 39
4 39
3 39
2 39
1 39
0 39
0 27
1 27
2 27
3 27
4 27
4 27
3 27
2 27
1 27
1 27
0 27
0 3
1 3
1 3
0 3
0 24
1 24
2 24
3 24
4 24
4 24
3 24
2 24
1 24
0 24
0 29
1 29
2 29
3 29
4 29
4 29
4 29
4 29
3 29
2 29
1 29
0 29
0 50
1 50
0 50
0 45
1 45
2 45
2 45
1 45
0 45
0 13
1 13
1 13
1 13
1 13
1 13
7 39
6 39
5 39
4 39
3 39
2 39
1 39
0 39
0 27
1 27
2 27
3 27
4 27
4 27
3 27
2 27
1 27
1 27
0 27
0 3
1 3
1 3
0 3
0 24
1 24
2 24
3 24
4 24
4 24
3 24
2 24
1 24
0 24
0 29
1 29
2 29
3 29
4 29
4 29
4 29
3 29
2 29
1 29
0 29
0 50
1 50
1 50
0 50
0 45
1 45
2 45
2 45
1 45
0 45
0 13
1 13
1 13
1 13
1 13
1 13
6 39
5 39
4 39
3 39
2 39
1 39
0 39
0 27
1 27
2 27
3 27
4 27
5 27
5 27
4 27
3 27
2 27
1 27
0 27
0 3
0 3
1 3
0 3
0 24
1 24
2 24
3 24
4 24
4 24
3 24
2 24
1 24
0 24
0 29
1 29
2 29
3 29
4 29
5 29
5 29
5 29
4 29
3 29
2 29
1 29
0 29
0 50
0 50
0 45
1 45
1 45
1 45
0 45
0 13
1 13
2 13
2 13
2 13
2 13
2 13
6 39
5 39
4 39
3 39
2 39
1 39
0 39
0 27
1 27
2 27
3 27
4 27
5 27
5 27
4 27
3 27
2 27
1 27
0 27
0 3
1 3
1 3
0 3
0 24
1 24
2 24
3 24
4 24
4 24
3 24
2 24
1 24
0 24
0 29
1 29
2 29
3 29
4 29
5 29
5 29
4 29
3 29
2 29
1 29
0 29
0 50
1 50
0 50
0 45
1 45
2 45
1 45
0 45
0 13
1 13
2 13
2 13
2 13
2 13
2 13
6 39
5 39
4 39
3 39
2 39
1 39
0 39
0 27
1 27
2 27
3 27
4 27
5 27
6 27
5 27
4 27
3 27
2 27
1 27
0 27
0 27
0 3
0 3
0 24
1 24
2 24
3 24
4 24
4 24
3 24
2 24
1 24
0 24
0 29
1 29
2 29
3 29
4 29
5 29
6 29
5 29
4 29
3 29
2 29
1 29
0 29
0 50
0 50
0 45
0 45
0 45
0 45
0 13
1 13
2 13
3 13
3 13
3 13
3 13
3 13
6 39
5 39
4 39
3 39
2 39
1 39
0 39
0 27
1 27
2 27
3 27
4 27
5 27
6 27
5 27
4 27
3 27
2 27
1 27
0 27
0 3
0 3
0 3
0 24
1 24
2 24
3 24
4 24
4 24
3 24
2 24
1 24
0 24
0 29
1 29
2 29
3 29
4 29
5 29
6 29
5 29
4 29
3 29
2 29
1 29
0 29
0 50
0 50
0 45
1 45
1 45
0 45
0 45
0 13
1 13
2 13
3 13
3 13
3 13
3 13
5 39
4 39
3 39
2 39
1 39
0 39
0 27
1 27
2 27
3 27
4 27
5 27
6 27
7 27
6 27
5 27
4 27
3 27
2 27
1 27
1 27
0 27
0 27
0 24
1 24
2 24
3 24
4 24
4 24
3 24
2 24
1 24
0 24
0 29
1 29
2 29
3 29
4 29
5 29
6 29
5 29
4 29
3 29
2 29
1 29
0 29
0 50
0 50
0 13
0 13
0 13
0 13
1 13
2 13
3 13
4 13
4 13
4 13
4 13
4 13
5 39
4 39
3 39
2 39
1 39
0 39
0 27
1 27
2 27
3 27
4 27
5 27
6 27
7 27
6 27
5 27
4 27
3 27
2 27
1 27
0 27
0 27
0 27
0 24
1 24
2 24
3 24
4 24
4 24
3 24
2 24
1 24
0 24
0 29
1 29
2 29
3 29
4 29
5 29
6 29
5 29
4 29
3 29
2 29
1 29
0 29
0 50
0 50
0 45
0 45
0 45
0 13
0 13
1 13
2 13
3 13
4 13
4 13
4 13
4 13
5 39
4 39
3 39
2 39
1 39
0 39
0 27
1 27
2 27
3 27
4 27
5 27
6 27
7 27
7 27
6 27
5 27
4 27
3 27
